FIPS_code,state_abbr,county_name,SVI,Vaccine_hesitancy,RCHSI,HACBI,low_vaccination_rate
30095,MT,Stillwater County,0.04,0.2623,0.568608723,0.045526902,1
31159,NE,Seward County,0.05,0.1354,0.380770455,0.11938873,0
55017,WI,Chippewa County,0.21,0.2031,0.455905762,0.104106972,0
28121,MS,Rankin County,0.31,0.2671,0.390639924,0.334606813,0
39051,OH,Fulton County,0.18,0.1887,0.523400191,0.099331423,0
37189,NC,Watauga County,0.41,0.2042,0.512893983,0.562878064,0
12017,FL,Citrus County,0.6,0.1845,0.46991404,0.64469914,0
47093,TN,Knox County,0.3,0.1754,0.144539955,0.47118752,0
42011,PA,Berks County,0.62,0.1545,0.553008596,0.35179879,0
37049,NC,Craven County,0.81,0.2013,0.613180516,0.771410379,0
36087,NY,Rockland County,0.6,0.1265,0.087870105,0.47341611,0
12103,FL,Pinellas County,0.52,0.17,0.310729067,0.767908309,0
20015,KS,Butler County,0.26,0.1879,0.53167781,0.433938236,1
27145,MN,Stearns County,0.39,0.1248,0.386819484,0.05730659,0
29031,MO,Cape Girardeau County,0.41,0.2029,0.17860554,0.603311047,1
18003,IN,Allen County,0.52,0.1613,0.526265521,0.375994906,0
34029,NJ,Ocean County,0.34,0.1158,0.270296084,0.396370583,0
39113,OH,Montgomery County,0.67,0.1916,0.250875517,0.508755174,0
37125,NC,Moore County,0.36,0.1817,0.547277937,0.483285578,0
36053,NY,Madison County,0.17,0.1409,0.159503343,0.221585482,0
19169,IA,Story County,0.21,0.1731,0.320916905,0.088506845,0
34001,NJ,Atlantic County,0.79,0.121,0.100923273,0.734479465,0
26019,MI,Benzie County,0.11,0.153,0.265520535,0.070678128,0
50023,VT,Washington County,0.18,0.0939,0.004775549,0.315822986,1
5125,AR,Saline County,0.33,0.2364,0.618274435,0.372811207,0
36051,NY,Livingston County,0.34,0.1437,0.394778733,0.312002547,0
55101,WI,Racine County,0.46,0.2158,0.577204712,0.272843044,0
39055,OH,Geauga County,0.09,0.1538,0.397644062,0.772047119,0
12081,FL,Manatee County,0.52,0.1707,0.261063356,0.438077046,0
6053,CA,Monterey County,0.8,0.1061,0.408468641,0.168736071,0
53027,WA,Grays Harbor County,0.84,0.128,0.390958294,0.539318688,0
37059,NC,Davie County,0.44,0.1959,0.580388411,0.328239414,0
20103,KS,Leavenworth County,0.24,0.2184,0.842088507,0.207577205,0
17179,IL,Tazewell County,0.11,0.1477,0.505571474,0.23336517,0
39061,OH,Hamilton County,0.54,0.1697,0.23527539,0.494428526,0
37021,NC,Buncombe County,0.38,0.1814,0.416746259,0.52881248,0
50015,VT,Lamoille County,0.13,0.0939,0.023241006,0.05921681,0
49041,UT,Sevier County,0.33,0.1595,0.464501751,0.290671761,1
16011,ID,Bingham County,0.51,0.2729,0.267749124,0.277936963,1
32003,NV,Clark County,0.74,0.1979,0.874880611,0.787328876,0
42095,PA,Northampton County,0.29,0.1362,0.403056351,0.179879019,0
9009,CT,New Haven County,0.52,0.0854,0.020057307,0.375039796,0
30025,MT,Fallon County,0.02,0.3131,0.055396371,0.156001273,1
20101,KS,Lane County,0.03,0.2037,0.535498249,0.289398281,1
36085,NY,Richmond County,0.48,0.1059,0.084368036,0.406240051,0
56033,WY,Sheridan County,0.09,0.2671,0.036612544,0.426297358,0
6023,CA,Humboldt County,0.76,0.125,0.050620821,0.479146769,0
27161,MN,Waseca County,0.25,0.1164,0.692454632,0.079910856,0
19061,IA,Dubuque County,0.23,0.1784,0.217765043,0.100604903,0
27169,MN,Winona County,0.21,0.1161,0.550143266,0.444126074,0
37019,NC,Brunswick County,0.36,0.1565,0.622413244,0.403374721,0
19059,IA,Dickinson County,0.09,0.1682,0.152817574,0.105380452,0
12031,FL,Duval County,0.69,0.2044,0.46800382,0.802610634,0
16001,ID,Ada County,0.14,0.2342,0.155046164,0.191658707,0
41007,OR,Clatsop County,0.52,0.1414,0.111429481,0.641515441,0
27049,MN,Goodhue County,0.17,0.1201,0.498248965,0.121617319,0
42077,PA,Lehigh County,0.63,0.1578,0.231136581,0.371219357,0
12087,FL,Monroe County,0.46,0.1888,0.106335562,0.904170646,0
31029,NE,Chase County,0.16,0.1318,0.219356893,0.197707736,1
27035,MN,Crow Wing County,0.12,0.1237,0.247055078,0.180197389,0
39109,OH,Miami County,0.12,0.1956,0.791149316,0.311365807,1
46011,SD,Brookings County,0.16,0.1463,0.454313913,0.139764406,0
39069,OH,Henry County,0.16,0.1976,0.696911812,0.100923273,0
39151,OH,Stark County,0.37,0.1992,0.243234639,0.333333333,0
17119,IL,Madison County,0.3,0.1441,0.493791786,0.307226998,0
17113,IL,McLean County,0.19,0.1362,0.520216492,0.226679401,0
39107,OH,Mercer County,0.05,0.1849,0.76472461,0.062718879,1
45051,SC,Horry County,0.61,0.2179,0.370900987,0.546004457,0
28073,MS,Lamar County,0.53,0.2909,0.442852595,0.633874562,0
50027,VT,Windsor County,0.13,0.0864,0.00063674,0.113339701,1
6005,CA,Amador County,0.53,0.1146,0.508755174,0.222222222,0
55127,WI,Walworth County,0.27,0.1947,0.565743394,0.243234639,0
17203,IL,Woodford County,0.02,0.1509,0.630690863,0.17510347,0
12053,FL,Hernando County,0.55,0.197,0.431072907,0.502706145,0
22089,LA,St. Charles Parish,0.35,0.2352,0.584527221,0.330786374,0
27085,MN,McLeod County,0.13,0.1216,0.539318688,0.11716014,0
42027,PA,Centre County,0.29,0.1607,0.491244826,0.329831264,0
46035,SD,Davison County,0.23,0.1463,0.010506208,0.450811843,0
23013,ME,Knox County,0.15,0.1285,0.017510347,0.642788921,0
53045,WA,Mason County,0.64,0.128,0.557465775,0.083094556,0
42003,PA,Allegheny County,0.25,0.1323,0.250238777,0.342566062,0
16085,ID,Valley County,0.09,0.2457,0.112066221,0.534224769,0
46103,SD,Pennington County,0.42,0.1513,0.033747214,0.312320917,0
35043,NM,Sandoval County,0.48,0.1228,0.29194524,0.182425979,0
31177,NE,Washington County,0.04,0.1285,0.362623368,0.190703598,0
55139,WI,Winnebago County,0.16,0.2109,0.331423114,0.109519261,0
17019,IL,Champaign County,0.5,0.1381,0.483922318,0.493155046,0
46099,SD,Minnehaha County,0.36,0.1413,0.070678128,0.162368672,0
34021,NJ,Mercer County,0.56,0.109,0.06049029,0.681948424,0
33009,NH,Grafton County,0.19,0.1329,0.008595989,0.384272525,0
34039,NJ,Union County,0.62,0.1123,0.107609042,0.789875836,0
6071,CA,San Bernardino County,0.9,0.1174,0.47341611,0.137854187,0
30111,MT,Yellowstone County,0.25,0.3019,0.147086915,0.148042025,0
12033,FL,Escambia County,0.49,0.2151,0.362304998,0.632601082,0
27083,MN,Lyon County,0.45,0.1233,0.148997135,0.35434575,0
37051,NC,Cumberland County,0.86,0.2316,0.807067813,0.682903534,0
27147,MN,Steele County,0.3,0.1199,0.368354027,0.285259472,0
33005,NH,Cheshire County,0.14,0.1358,0.339063992,0.265838905,0
55117,WI,Sheboygan County,0.22,0.199,0.130213308,0.125119389,0
24037,MD,St. Mary's County,0.21,0.1123,0.427252467,0.126711238,0
36055,NY,Monroe County,0.52,0.1227,0.113658071,0.381725565,0
36113,NY,Warren County,0.17,0.134,0.00095511,0.427252467,0
12091,FL,Okaloosa County,0.39,0.2094,0.58993951,0.550461636,0
28089,MS,Madison County,0.29,0.2583,0.254059217,0.280802292,0
21227,KY,Warren County,0.71,0.2241,0.381407195,0.195479147,1
26045,MI,Eaton County,0.31,0.146,0.697230181,0.106653932,0
36075,NY,Oswego County,0.65,0.1477,0.181470869,0.462909901,0
42131,PA,Wyoming County,0.11,0.1456,0.363578478,0.140082776,0
40143,OK,Tulsa County,0.62,0.2217,0.239095829,0.791149316,0
41071,OR,Yamhill County,0.66,0.1348,0.525628781,0.288761541,0
36081,NY,Queens County,0.62,0.1014,0.017828717,0.650429799,0
49027,UT,Millard County,0.36,0.1595,0.501751035,0.510983763,1
30029,MT,Flathead County,0.09,0.291,0.055078001,0.11620503,1
27131,MN,Rice County,0.39,0.1201,0.517351162,0.324737345,0
16007,ID,Bear Lake County,0.21,0.2727,0.085959885,0.29417383,1
19149,IA,Plymouth County,0.13,0.1926,0.439987265,0.079274117,0
46093,SD,Meade County,0.09,0.1513,0.266157275,0.090417065,0
49047,UT,Uintah County,0.48,0.1766,0.872333652,0.424387138,1
31143,NE,Polk County,0.19,0.1354,0.17669532,0.366125438,1
29099,MO,Jefferson County,0.19,0.1955,0.949060809,0.241006049,1
46081,SD,Lawrence County,0.26,0.1513,0.011461318,0.58675581,0
12111,FL,St. Lucie County,0.72,0.1888,0.795288125,0.550461636,0
6101,CA,Sutter County,0.88,0.1288,0.189111748,0.313912767,0
38015,ND,Burleigh County,0.17,0.1663,0.027698185,0.070041388,0
39021,OH,Champaign County,0.3,0.2052,0.900031837,0.241642789,1
16055,ID,Kootenai County,0.23,0.254,0.063992359,0.272206304,1
39097,OH,Madison County,0.34,0.217,0.783508437,0.211397644,0
12071,FL,Lee County,0.55,0.1666,0.29481057,0.53167781,0
21239,KY,Woodford County,0.2,0.2256,0.204393505,0.17637695,0
34007,NJ,Camden County,0.61,0.1199,0.127347978,0.638968481,0
6037,CA,Los Angeles County,0.77,0.0959,0.243234639,0.563833174,0
56029,WY,Park County,0.07,0.2671,0.00191022,0.448264884,1
32001,NV,Churchill County,0.6,0.2226,0.712511939,0.447309774,0
12015,FL,Charlotte County,0.49,0.1658,0.433619866,0.654250239,0
9003,CT,Hartford County,0.51,0.078,0.024832856,0.319961796,0
20061,KS,Geary County,0.66,0.2256,0.359758039,0.23241006,0
31019,NE,Buffalo County,0.27,0.135,0.05953518,0.395415473,1
29037,MO,Cass County,0.12,0.1941,0.94078319,0.244189748,0
18157,IN,Tippecanoe County,0.49,0.158,0.405921681,0.484559058,0
36045,NY,Jefferson County,0.65,0.1737,0.062400509,0.555237186,0
38053,ND,McKenzie County,0.39,0.1975,0.386182744,0.17828717,1
32019,NV,Lyon County,0.58,0.1958,0.934734161,0.364533588,1
56037,WY,Sweetwater County,0.37,0.2843,0.318369946,0.264565425,1
39011,OH,Auglaize County,0.05,0.1849,0.831900669,0.11747851,1
39063,OH,Hancock County,0.21,0.1778,0.338745622,0.23591213,0
37031,NC,Carteret County,0.43,0.1847,0.503979624,0.541228908,0
36001,NY,Albany County,0.3,0.1136,0.032155365,0.377586756,0
32007,NV,Elko County,0.52,0.2226,0.800700414,0.321235275,1
16057,ID,Latah County,0.25,0.2491,0.284622732,0.485514167,0
42089,PA,Monroe County,0.31,0.1531,0.654568609,0.153135944,0
47037,TN,Davidson County,0.54,0.1668,0.304043298,0.666029927,0
40087,OK,McClain County,0.16,0.2435,0.482012098,0.375039796,1
22055,LA,Lafayette Parish,0.62,0.2313,0.136262337,0.655523719,0
12005,FL,Bay County,0.61,0.212,0.475963069,0.721107927,0
17063,IL,Grundy County,0.08,0.1249,0.750079592,0.12002547,0
55063,WI,La Crosse County,0.21,0.2003,0.226679401,0.132123528,0
36093,NY,Schenectady County,0.39,0.1294,0.152499204,0.379496975,0
16005,ID,Bannock County,0.58,0.2727,0.092645654,0.462591531,0
18127,IN,Porter County,0.15,0.1529,0.608404967,0.123527539,0
29019,MO,Boone County,0.29,0.1721,0.243871379,0.437758676,0
18173,IN,Warrick County,0.07,0.1528,0.407195161,0.077363897,0
12011,FL,Broward County,0.58,0.1741,0.435848456,0.776185928,0
34009,NJ,Cape May County,0.34,0.1206,0.065584209,0.486469277,0
53009,WA,Clallam County,0.61,0.1145,0.180515759,0.312957657,0
16041,ID,Franklin County,0.14,0.2727,0.583890481,0.263291945,1
42041,PA,Cumberland County,0.16,0.1462,0.201846546,0.187838268,0
19113,IA,Linn County,0.18,0.177,0.205985355,0.030881885,0
53005,WA,Benton County,0.51,0.1194,0.35530086,0.095192614,0
6099,CA,Stanislaus County,0.87,0.123,0.435530086,0.169054441,0
39089,OH,Licking County,0.23,0.1861,0.827125119,0.252148997,0
18105,IN,Monroe County,0.45,0.1583,0.367398918,0.508755174,0
55059,WI,Kenosha County,0.51,0.2014,0.643425661,0.214899713,0
31055,NE,Douglas County,0.47,0.1264,0.026106336,0.486787647,0
36069,NY,Ontario County,0.23,0.1213,0.135943967,0.370582617,0
16031,ID,Cassia County,0.67,0.2677,0.156319643,0.386182744,1
20149,KS,Pottawatomie County,0.15,0.2256,0.441260745,0.093282394,1
41039,OR,Lane County,0.65,0.1353,0.347023241,0.59089462,0
49013,UT,Duchesne County,0.48,0.1766,0.322827125,0.46959567,1
47165,TN,Sumner County,0.21,0.1799,0.778096148,0.326329195,1
55035,WI,Eau Claire County,0.22,0.2006,0.417382999,0.172874881,0
55009,WI,Brown County,0.33,0.1987,0.219675263,0.106017192,0
31135,NE,Perkins County,0.05,0.1318,0.05858007,0.219038523,1
56001,WY,Albany County,0.25,0.2673,0.245144858,0.608404967,0
41029,OR,Jackson County,0.74,0.1439,0.109200891,0.516714422,0
49003,UT,Box Elder County,0.16,0.1607,0.835402738,0.197389366,0
42019,PA,Butler County,0.08,0.137,0.307226998,0.215218083,0
12021,FL,Collier County,0.46,0.1459,0.190385228,0.597898758,0
4019,AZ,Pima County,0.88,0.2136,0.602992677,0.672397326,0
21117,KY,Kenton County,0.34,0.2025,0.263610315,0.366443808,0
39173,OH,Wood County,0.17,0.1753,0.661254378,0.124164279,0
12099,FL,Palm Beach County,0.56,0.1584,0.245144858,0.689589303,0
24041,MD,Talbot County,0.13,0.107,0.00031837,0.075772047,0
41027,OR,Hood River County,0.55,0.1431,0.070359758,0.415472779,0
6007,CA,Butte County,0.81,0.1214,0.401782872,0.301177969,0
47149,TN,Rutherford County,0.33,0.1813,0.58962114,0.207258835,0
39045,OH,Fairfield County,0.24,0.1826,0.549188157,0.199299586,0
41047,OR,Marion County,0.85,0.1429,0.521808341,0.370900987,0
53071,WA,Walla Walla County,0.68,0.1245,0.201209806,0.349888571,0
36061,NY,New York County,0.55,0.0894,0,0.441260745,0
21209,KY,Scott County,0.33,0.2378,0.598853868,0.143266476,0
10001,DE,Kent County,0.73,0.1391,0.288443171,0.321235275,0
27103,MN,Nicollet County,0.25,0.1164,0.690226043,0.357529449,0
19153,IA,Polk County,0.38,0.1666,0.103470232,0.099013053,0
34017,NJ,Hudson County,0.64,0.1065,0.113021331,0.833810888,0
32031,NV,Washoe County,0.53,0.1775,0.596625279,0.634192932,0
17147,IL,Piatt County,0,0.1641,0.308182108,0.066857689,0
53037,WA,Kittitas County,0.28,0.1376,0.376313276,0.108882521,0
28033,MS,DeSoto County,0.3,0.2607,0.625596944,0.378541866,0
37129,NC,New Hanover County,0.38,0.1781,0.59025788,0.672397326,0
12069,FL,Lake County,0.6,0.1779,0.383635785,0.543457498,0
53055,WA,San Juan County,0.09,0.1143,0.340974212,0.068767908,0
20181,KS,Sherman County,0.5,0.2037,0.515122572,0.220630372,1
49021,UT,Iron County,0.45,0.1595,0.64947469,0.425978988,1
39025,OH,Clermont County,0.1,0.1845,0.675581025,0.17733206,0
26099,MI,Macomb County,0.33,0.1612,0.52722063,0.184972939,0
37029,NC,Camden County,0.31,0.196,0.995224451,0.278573703,0
55097,WI,Portage County,0.17,0.2044,0.559375995,0.286532951,0
12085,FL,Martin County,0.4,0.147,0.311047437,0.625915314,0
12115,FL,Sarasota County,0.25,0.1507,0.143584846,0.453358803,0
16029,ID,Caribou County,0.19,0.2727,0.35339064,0.368035657,1
12001,FL,Alachua County,0.47,0.1711,0.332696593,0.610633556,0
36083,NY,Rensselaer County,0.34,0.1273,0.195797517,0.355937599,0
23031,ME,York County,0.09,0.1111,0.286214581,0.35116205,0
12119,FL,Sumter County,0.24,0.1549,0.631964343,0.255969436,0
16071,ID,Oneida County,0.34,0.2727,0.23400191,0.202801656,1
56021,WY,Laramie County,0.27,0.2673,0.185928048,0.336517033,0
53075,WA,Whitman County,0.51,0.1209,0.523400191,0.491244826,1
30063,MT,Missoula County,0.18,0.2895,0.038841133,0.162687042,0
47189,TN,Wilson County,0.15,0.1696,0.734479465,0.17701369,0
47125,TN,Montgomery County,0.52,0.2078,0.756128621,0.29321872,0
1089,AL,Madison County,0.31,0.1926,0.199936326,0.477554919,0
18059,IN,Hancock County,0.02,0.1761,0.506844954,0.127984718,0
10003,DE,New Castle County,0.38,0.118,0.093600764,0.188475008,0
38017,ND,Cass County,0.14,0.1756,0.023559376,0.113976441,0
12089,FL,Nassau County,0.25,0.2116,0.673670805,0.452722063,0
44005,RI,Newport County,0.18,0.0828,0.120980579,0.17542184,0
4013,AZ,Maricopa County,0.64,0.2122,0.70359758,0.47309774,0
18081,IN,Johnson County,0.14,0.1548,0.569245463,0.101241643,0
26055,MI,Grand Traverse County,0.18,0.153,0.137535817,0.156319643,0
34041,NJ,Warren County,0.22,0.1088,0.208850684,0.418019739,0
42045,PA,Delaware County,0.41,0.1417,0.287806431,0.330149634,0
36109,NY,Tompkins County,0.35,0.1099,0.232091691,0.415154409,0
20193,KS,Thomas County,0.07,0.2037,0.539318688,0.23527539,1
45091,SC,York County,0.37,0.1985,0.781279847,0.380452085,1
26037,MI,Clinton County,0.04,0.146,0.789239096,0.012734798,0
21067,KY,Fayette County,0.49,0.2017,0.101878383,0.445717924,0
36111,NY,Ulster County,0.47,0.1248,0.161095193,0.339063992,0
27025,MN,Chisago County,0.06,0.1322,0.699777141,0.048710602,0
26081,MI,Kent County,0.48,0.1603,0.313912767,0.249283668,0
41053,OR,Polk County,0.58,0.1348,0.603629417,0.241961159,0
55109,WI,St. Croix County,0.01,0.1892,0.637058262,0.023559376,1
39017,OH,Butler County,0.36,0.1883,0.70614454,0.212352754,0
33001,NH,Belknap County,0.08,0.1266,0.145813435,0.158866603,0
16081,ID,Teton County,0.13,0.2729,0.246736708,0.170964661,0
6057,CA,Nevada County,0.2,0.107,0.313594397,0.092327284,0
39085,OH,Lake County,0.13,0.1793,0.665393187,0.078955747,0
31081,NE,Hamilton County,0.01,0.138,0.437440306,0.11875199,1
27013,MN,Blue Earth County,0.28,0.1164,0.308182108,0.345113021,0
49057,UT,Weber County,0.43,0.1481,0.658389048,0.298949379,0
33017,NH,Strafford County,0.17,0.1337,0.181789239,0.243553009,0
27123,MN,Ramsey County,0.63,0.1078,0.360076409,0.335243553,0
26139,MI,Ottawa County,0.22,0.1488,0.621458134,0.046163642,0
17007,IL,Boone County,0.47,0.1478,0.743393824,0.260108246,0
33003,NH,Carroll County,0.06,0.1274,0.101560013,0.29544731,0
29510,MO,St. Louis City,0.78,0.1818,0.451130213,0.826488379,0
53063,WA,Spokane County,0.48,0.1333,0.170646291,0.231454951,0
6065,CA,Riverside County,0.79,0.1068,0.504616364,0.105698822,0
22005,LA,Ascension Parish,0.4,0.23,0.290990131,0.279210443,0
39057,OH,Greene County,0.21,0.1711,0.430436167,0.103151862,0
55087,WI,Outagamie County,0.1,0.1984,0.391913403,0.021012416,0
45013,SC,Beaufort County,0.4,0.1858,0.358484559,0.47182426,0
22103,LA,St. Tammany Parish,0.31,0.2168,0.227952881,0.303406558,0
24510,MD,Baltimore City,0.83,0.1264,0.093282394,0.504616364,0
31179,NE,Wayne County,0.08,0.1288,0.275390003,0.043935053,1
49053,UT,Washington County,0.41,0.1361,0.435211716,0.332059854,0
27171,MN,Wright County,0.05,0.1102,0.774594078,0.028334925,0
26077,MI,Kalamazoo County,0.41,0.1711,0.254695957,0.347978351,0
12009,FL,Brevard County,0.37,0.1744,0.395415473,0.464501751,0
34023,NJ,Middlesex County,0.47,0.0912,0.099331423,0.5307227,0
9011,CT,New London County,0.36,0.0904,0.107927412,0.152499204,0
40145,OK,Wagoner County,0.42,0.2304,0.925501433,0.443170965,1
55131,WI,Washington County,0.01,0.1653,0.620503025,0.044890162,0
40017,OK,Canadian County,0.26,0.2364,0.605858007,0.40974212,0
12057,FL,Hillsborough County,0.67,0.1838,0.440624005,0.865647883,0
36119,NY,Westchester County,0.55,0.093,0.049665712,0.453677173,0
9005,CT,Litchfield County,0.08,0.0775,0.130213308,0.096784464,0
44003,RI,Kent County,0.15,0.0934,0.086914995,0.091053805,0
38101,ND,Ward County,0.17,0.1975,0.082457816,0.069404648,1
29101,MO,Johnson County,0.35,0.2003,0.911174785,0.385546004,1
24013,MD,Carroll County,0.04,0.0951,0.283030882,0.073225088,0
6083,CA,Santa Barbara County,0.71,0.107,0.168736071,0.327284304,0
39049,OH,Franklin County,0.51,0.1815,0.277618593,0.41260745,0
33013,NH,Merrimack County,0.15,0.1282,0.091372174,0.194205667,0
27053,MN,Hennepin County,0.31,0.0953,0.302451449,0.308818848,0
9007,CT,Middlesex County,0.12,0.0777,0.017191977,0.078637377,0
41017,OR,Deschutes County,0.16,0.1215,0.242597899,0.167144222,0
12095,FL,Orange County,0.67,0.1775,0.477236549,0.614135626,0
49035,UT,Salt Lake County,0.32,0.136,0.439987265,0.364215218,0
37063,NC,Durham County,0.62,0.173,0.579433301,0.794969755,0
50007,VT,Chittenden County,0.18,0.0878,0.006685769,0.219675263,0
19167,IA,Sioux County,0.22,0.1682,0.054441261,0.048392232,1
37133,NC,Onslow County,0.75,0.2527,0.917860554,0.443170965,0
36027,NY,Dutchess County,0.42,0.1176,0.081184336,0.29481057,0
24017,MD,Charles County,0.17,0.103,0.381725565,0.00286533,0
24033,MD,Prince George's County,0.63,0.104,0.407513531,0.544730977,0
16013,ID,Blaine County,0.32,0.2776,0.284304362,0.299586119,0
53053,WA,Pierce County,0.49,0.1242,0.339700732,0.108564152,0
6067,CA,Sacramento County,0.73,0.1066,0.366125438,0.213626234,0
26093,MI,Livingston County,0.01,0.1385,0.641197071,0.031200255,0
6017,CA,El Dorado County,0.18,0.0916,0.425978988,0.049984082,0
16019,ID,Bonneville County,0.36,0.2452,0.242279529,0.335880293,0
49005,UT,Cache County,0.32,0.1417,0.769181789,0.135943967,0
18011,IN,Boone County,0.04,0.1318,0.17892391,0.112384591,0
56039,WY,Teton County,0.11,0.2671,0.021330786,0.314549507,0
23005,ME,Cumberland County,0.14,0.1073,0.022285896,0.405284941,0
20195,KS,Trego County,0.04,0.2037,0.557465775,0.144858325,1
32005,NV,Douglas County,0.18,0.1958,0.651384909,0.201209806,0
40027,OK,Cleveland County,0.34,0.2175,0.361986628,0.341292582,0
31109,NE,Lancaster County,0.3,0.1209,0.11938873,0.265520535,0
6075,CA,San Francisco County,0.39,0.0601,0.100286533,0.41165234,0
30031,MT,Gallatin County,0.04,0.2623,0.131168418,0.044890162,0
12073,FL,Leon County,0.49,0.1781,0.502706145,0.534861509,0
20045,KS,Douglas County,0.22,0.1901,0.375676536,0.246418338,0
27109,MN,Olmsted County,0.26,0.0901,0.241642789,0.138490926,0
41051,OR,Multnomah County,0.47,0.1169,0.208532315,0.679083095,0
35028,NM,Los Alamos County,0.02,0.1107,0.107290672,0.089143585,0
6079,CA,San Luis Obispo County,0.37,0.1022,0.17510347,0.078319007,0
17039,IL,De Witt County,0.13,0.1641,0.662527857,0.146450175,0
55015,WI,Calumet County,0.02,0.1955,0.687997453,0.009232728,0
34015,NJ,Gloucester County,0.17,0.116,0.217446673,0.185609678,0
49019,UT,Grand County,0.52,0.1766,0.244826488,0.617319325,0
12109,FL,St. Johns County,0.08,0.1612,0.397325692,0.226361032,0
53057,WA,Skagit County,0.54,0.1143,0.214262974,0.062718879,0
12113,FL,Santa Rosa County,0.31,0.2053,0.806749443,0.345431391,0
1117,AL,Shelby County,0.12,0.1809,0.202801656,0.283667622,1
29047,MO,Clay County,0.14,0.1733,0.781598217,0.238459089,0
49049,UT,Utah County,0.28,0.1473,0.748169373,0.163005412,0
6087,CA,Santa Cruz County,0.54,0.0906,0.139127666,0.093282394,0
53073,WA,Whatcom County,0.45,0.1179,0.361349889,0.262336835,0
39159,OH,Union County,0.08,0.217,0.652658389,0.074498567,0
37119,NC,Mecklenburg County,0.44,0.168,0.671123846,0.571792423,0
6113,CA,Yolo County,0.68,0.0974,0.246099968,0.29576568,0
39103,OH,Medina County,0.01,0.1622,0.47055078,0.077045527,0
53067,WA,Thurston County,0.33,0.1187,0.35148042,0.039159503,0
24025,MD,Harford County,0.09,0.0996,0.204393505,0.05762496,0
55089,WI,Ozaukee County,0.01,0.1653,0.146131805,0.011142948,0
20171,KS,Scott County,0.31,0.2037,0.721744667,0.071314868,1
6111,CA,Ventura County,0.48,0.0918,0.231773321,0.114294811,0
20161,KS,Riley County,0.44,0.2256,0.546959567,0.605539637,1
27141,MN,Sherburne County,0.09,0.1287,0.780006367,0,1
17089,IL,Kane County,0.42,0.1256,0.640241961,0.209487424,0
55025,WI,Dane County,0.17,0.1647,0.219675263,0.208213945,0
36103,NY,Suffolk County,0.21,0.0998,0.126711238,0.077682267,0
24021,MD,Frederick County,0.16,0.0937,0.23241006,0.013053168,0
6097,CA,Sonoma County,0.4,0.0898,0.23782235,0.081821076,0
9001,CT,Fairfield County,0.45,0.0717,0.0614454,0.357529449,0
26125,MI,Oakland County,0.11,0.1261,0.279528812,0.111429481,0
18063,IN,Hendricks County,0.08,0.1393,0.481693728,0.073861827,0
53031,WA,Jefferson County,0.24,0.1145,0.114294811,0.042024833,0
9013,CT,Tolland County,0.07,0.0783,0.316778096,0.028971665,0
41005,OR,Clackamas County,0.19,0.119,0.444762814,0.212671124,0
34005,NJ,Burlington County,0.21,0.1092,0.164915632,0.099968163,0
37055,NC,Dare County,0.14,0.1881,0.328557784,0.437121936,0
34025,NJ,Monmouth County,0.16,0.0935,0.072906718,0.390003184,0
37135,NC,Orange County,0.3,0.1438,0.597262018,0.362941738,0
46027,SD,Clay County,0.25,0.1467,0.240050939,0.110792741,0
26161,MI,Washtenaw County,0.22,0.1284,0.221267112,0.267749124,0
44009,RI,Washington County,0.09,0.0826,0.123527539,0.006685769,0
6001,CA,Alameda County,0.47,0.0749,0.273798153,0.333651703,0
27003,MN,Anoka County,0.14,0.1097,0.689270933,0.011779688,0
42017,PA,Bucks County,0.08,0.1212,0.255651067,0.031518625,0
42029,PA,Chester County,0.14,0.1158,0.346068131,0.029926775,0
6055,CA,Napa County,0.51,0.0845,0.262336835,0.098376313,0
37025,NC,Cabarrus County,0.42,0.1832,0.808978032,0.317733206,0
17197,IL,Will County,0.2,0.1311,0.784781917,0.070678128,0
19103,IA,Johnson County,0.27,0.1542,0.097421203,0.217128303,0
36091,NY,Saratoga County,0.05,0.1073,0.2362305,0.036930914,0
12019,FL,Clay County,0.38,0.1903,0.436803566,0.360076409,0
19049,IA,Dallas County,0.06,0.1458,0.405284941,0.00222859,0
49045,UT,Tooele County,0.31,0.1607,0.848774276,0.206940465,0
34037,NJ,Sussex County,0.02,0.099,0.399872652,0.072906718,0
42091,PA,Montgomery County,0.17,0.1177,0.196115887,0.071633238,0
56041,WY,Uinta County,0.45,0.2843,0.049665712,0.35370901,0
33011,NH,Hillsborough County,0.19,0.1258,0.172238141,0.252467367,0
29183,MO,St. Charles County,0.04,0.149,0.664119707,0.080865966,0
6061,CA,Placer County,0.15,0.0843,0.278573703,0.017828717,0
27037,MN,Dakota County,0.12,0.0993,0.579751671,0.006049029,0
24009,MD,Calvert County,0.05,0.1123,0.389048074,0.003502069,0
46083,SD,Lincoln County,0.02,0.1436,0.037886024,0.00127348,0
17099,IL,LaSalle County,0.43,0.1603,0.576567972,0.417064629,0
53029,WA,Island County,0.19,0.1143,0.578796562,0.012098058,0
34003,NJ,Bergen County,0.24,0.0824,0.074498567,0.567016874,0
53011,WA,Clark County,0.29,0.1185,0.499840815,0.047755492,0
6095,CA,Solano County,0.59,0.0969,0.418019739,0.05698822,0
6069,CA,San Benito County,0.52,0.1214,0.614453996,0.05921681,0
55133,WI,Waukesha County,0.02,0.1536,0.142311366,0.003183699,0
6073,CA,San Diego County,0.56,0.0952,0.282712512,0.189111748,0
